"work_num","location","type","importance_c","log_est_cost_c","treated","post","did","token_cost","outcome_type","outcome"
"WO-00609","D804","Structural",-1.8225,0.936746595954533,1,0,0,0,"log_days_to_complete",1.48160454092422
"WO-00610","B887","Fire Safety",-0.8225,-0.71315445806859,1,1,1,82.2044,"log_overrun_ratio",0.149168765112943
"WO-00610","B887","Fire Safety",-0.8225,-0.71315445806859,1,1,1,82.2044,"log_days_to_complete",2.05412373369555
"WO-00611","E252","Electrical",0.1775,-0.135015509871671,1,1,1,82.2028,"log_overrun_ratio",0.170469492536089
"WO-00611","E252","Electrical",0.1775,-0.135015509871671,1,1,1,82.2028,"log_days_to_complete",2.72129542785223
"WO-00612","C453","Elevator",-1.8225,1.09899593068727,0,0,0,0,"log_overrun_ratio",0.204665403494159
"WO-00612","C453","Elevator",-1.8225,1.09899593068727,0,0,0,0,"log_days_to_complete",0.0953101798043249
"WO-00613","B558","HVAC",-0.8225,0.48127745777477,0,0,0,0,"log_overrun_ratio",0.218499464025983
"WO-00613","B558","HVAC",-0.8225,0.48127745777477,0,0,0,0,"log_days_to_complete",1.90210752639692
"WO-00614","E311","Electrical",0.1775,-0.201477645949364,1,1,1,82.2055,"log_overrun_ratio",0.315656419049334
"WO-00614","E311","Electrical",0.1775,-0.201477645949364,1,1,1,82.2055,"log_days_to_complete",2.98568193770049
"WO-00615","C252","Elevator",-1.8225,0.848875566906132,0,0,0,0,"log_overrun_ratio",0.128462139960694
"WO-00615","C252","Elevator",-1.8225,0.848875566906132,0,0,0,0,"log_days_to_complete",0
"WO-00616","C285","HVAC",-0.8225,-0.822291741951842,0,0,0,0,"log_overrun_ratio",0.153269709177234
"WO-00616","C285","HVAC",-0.8225,-0.822291741951842,0,0,0,0,"log_days_to_complete",2.4248027257183
"WO-00617","A428","Plumbing",2.1775,-0.886460383643985,0,0,0,0,"log_overrun_ratio",-0.034878475616797
"WO-00617","A428","Plumbing",2.1775,-0.886460383643985,0,0,0,0,"log_days_to_complete",3.94931879017184
"WO-00618","A526","Plumbing",1.1775,-0.462713574309161,1,1,1,82.2035,"log_overrun_ratio",-0.0416621011001694
"WO-00618","A526","Plumbing",1.1775,-0.462713574309161,1,1,1,82.2035,"log_days_to_complete",3.37416870927424
"WO-00619","B887","Electrical",-0.8225,-0.111956176220566,1,1,1,82.2064,"log_overrun_ratio",0.246044101383618
"WO-00619","B887","Electrical",-0.8225,-0.111956176220566,1,1,1,82.2064,"log_days_to_complete",1.91692261218206
"WO-00620","D207","Structural",1.1775,1.05886909106743,0,0,0,0,"log_overrun_ratio",0.0703183538999734
"WO-00620","D207","Structural",1.1775,1.05886909106743,0,0,0,0,"log_days_to_complete",3.40784192438082
"WO-00621","A389","Electrical",-0.8225,-0.0122990804115872,1,1,1,82.2066,"log_overrun_ratio",0.0940796421157179
"WO-00621","A389","Electrical",-0.8225,-0.0122990804115872,1,1,1,82.2066,"log_days_to_complete",2.27212588550934
"WO-00622","D492","Electrical",0.1775,-0.232709585471575,1,1,1,82.2048,"log_overrun_ratio",0.220155007670993
"WO-00622","D492","Electrical",0.1775,-0.232709585471575,1,1,1,82.2048,"log_days_to_complete",2.47653840011748
"WO-00623","B816","HVAC",0.1775,0.556493200789495,1,1,1,82.2059,"log_overrun_ratio",0.111931008494218
"WO-00623","B816","HVAC",0.1775,0.556493200789495,1,1,1,82.2059,"log_days_to_complete",2.60268968544438
"WO-00624","B818","Plumbing",0.1775,-0.544999601787929,1,1,1,82.2104,"log_overrun_ratio",0.0976134911776305
"WO-00624","B818","Plumbing",0.1775,-0.544999601787929,1,1,1,82.2104,"log_days_to_complete",2.23001440015921
"WO-00625","B916","Electrical",2.1775,-0.739493841302105,1,1,1,82.2037,"log_overrun_ratio",0.118928820762543
"WO-00625","B916","Electrical",2.1775,-0.739493841302105,1,1,1,82.2037,"log_days_to_complete",4.02713581252865
"WO-00626","E563","Elevator",-0.8225,0.752315428319388,1,0,0,0,"log_overrun_ratio",0.38484471421158
"WO-00626","E563","Elevator",-0.8225,0.752315428319388,1,0,0,0,"log_days_to_complete",1.94591014905531
"WO-00627","E957","Roofing",-1.8225,0.358488170557486,1,1,1,82.205,"log_overrun_ratio",0.123323140593514
"WO-00627","E957","Roofing",-1.8225,0.358488170557486,1,1,1,82.205,"log_days_to_complete",1.1314021114911
"WO-00628","A924","Fire Safety",-1.8225,-0.0824863082463736,1,1,1,82.207,"log_overrun_ratio",0.164040581052219
"WO-00628","A924","Fire Safety",-1.8225,-0.0824863082463736,1,1,1,82.207,"log_days_to_complete",0.641853886172395
"WO-00629","B887","Structural",0.1775,1.27557896556786,1,1,1,82.2022,"log_overrun_ratio",0.216159496354423
"WO-00629","B887","Structural",0.1775,1.27557896556786,1,1,1,82.2022,"log_days_to_complete",2.91235066461494
"WO-00630","D804","Plumbing",1.1775,-1.02929800324856,1,0,0,0,"log_overrun_ratio",0.132261212733732
"WO-00630","D804","Plumbing",1.1775,-1.02929800324856,1,0,0,0,"log_days_to_complete",3.75419892023458
"WO-00631","B916","Fire Safety",1.1775,-0.935745572852914,1,0,0,0,"log_overrun_ratio",0.152638103873322
"WO-00631","B916","Fire Safety",1.1775,-0.935745572852914,1,0,0,0,"log_days_to_complete",3.70130197411249
"WO-00632","B409","Elevator",0.1775,0.595174613222081,1,1,1,82.2063,"log_overrun_ratio",0.229849055881006
"WO-00632","B409","Elevator",0.1775,0.595174613222081,1,1,1,82.2063,"log_days_to_complete",2.06686275947298
"WO-00633","D991","Plumbing",-0.8225,-1.43492008602705,0,0,0,0,"log_overrun_ratio",0.195205681136037
"WO-00633","D991","Plumbing",-0.8225,-1.43492008602705,0,0,0,0,"log_days_to_complete",0.587786664902119
"WO-00634","E316","HVAC",1.1775,0.541812721087748,1,0,0,0,"log_overrun_ratio",0.363698693384258
"WO-00634","E316","HVAC",1.1775,0.541812721087748,1,0,0,0,"log_days_to_complete",3.52929738428947
"WO-00635","D804","HVAC",1.1775,0.385033005183368,1,1,1,82.2051,"log_overrun_ratio",0.0305284172035149
"WO-00635","D804","HVAC",1.1775,0.385033005183368,1,1,1,82.2051,"log_days_to_complete",3.43720781918519
"WO-00636","B818","Elevator",1.1775,0.705712161736056,1,0,0,0,"log_overrun_ratio",0.210727038734748
"WO-00636","B818","Elevator",1.1775,0.705712161736056,1,0,0,0,"log_days_to_complete",3.41114771251532
"WO-00637","B105","HVAC",-1.8225,0.680836488046742,1,1,1,82.2044,"log_overrun_ratio",0.16308428228787
"WO-00637","B105","HVAC",-1.8225,0.680836488046742,1,1,1,82.2044,"log_days_to_complete",1.09861228866811
"WO-00638","D380","Plumbing",-0.8225,-1.10875385981704,1,1,1,82.2064,"log_overrun_ratio",0.119117083195472
"WO-00638","D380","Plumbing",-0.8225,-1.10875385981704,1,1,1,82.2064,"log_days_to_complete",2.23001440015921
"WO-00639","B818","Elevator",0.1775,0.785302983267913,1,1,1,82.2078,"log_overrun_ratio",0.158075707423643
"WO-00639","B818","Elevator",0.1775,0.785302983267913,1,1,1,82.2078,"log_days_to_complete",3.38777436133001
"WO-00640","E934","Elevator",-0.8225,0.782477037640762,1,1,1,82.2066,"log_overrun_ratio",0.0213295889472345
"WO-00640","E934","Elevator",-0.8225,0.782477037640762,1,1,1,82.2066,"log_days_to_complete",1.90210752639692
"WO-00641","D804","Electrical",1.1775,-1.15213352123793,1,1,1,82.214,"log_overrun_ratio",-0.0494156975861642
"WO-00641","D804","Electrical",1.1775,-1.15213352123793,1,1,1,82.214,"log_days_to_complete",3.72569342723665
"WO-00642","A375","Fire Safety",-0.8225,-0.503179071596168,0,0,0,0,"log_overrun_ratio",0.175667747031069
"WO-00642","A375","Fire Safety",-0.8225,-0.503179071596168,0,0,0,0,"log_days_to_complete",1.19392246847243
"WO-00643","B887","Electrical",-1.8225,-0.627703393712444,1,0,0,0,"log_overrun_ratio",0.0923543608677071
"WO-00643","B887","Electrical",-1.8225,-0.627703393712444,1,0,0,0,"log_days_to_complete",0.641853886172395
"WO-00644","D804","Fire Safety",1.1775,-0.56743386132759,1,1,1,82.2044,"log_overrun_ratio",0.14527195832101
"WO-00644","D804","Fire Safety",1.1775,-0.56743386132759,1,1,1,82.2044,"log_days_to_complete",3.8264651170665
"WO-00645","E316","HVAC",-1.8225,0.411921247054508,1,1,1,82.21,"log_overrun_ratio",-0.0017743274745313
"WO-00645","E316","HVAC",-1.8225,0.411921247054508,1,1,1,82.21,"log_days_to_complete",0.641853886172395
"WO-00646","A375","HVAC",-0.8225,0.45858893014813,0,0,0,0,"log_overrun_ratio",0.370520168073187
"WO-00646","A375","HVAC",-0.8225,0.45858893014813,0,0,0,0,"log_days_to_complete",1.64865862558738
"WO-00647","A375","HVAC",0.1775,0.278153780916757,0,0,0,0,"log_overrun_ratio",0.171009005742344
"WO-00647","A375","HVAC",0.1775,0.278153780916757,0,0,0,0,"log_days_to_complete",2.85647020622048
"WO-00648","B558","Elevator",-1.8225,0.426063030649168,0,0,0,0,"log_overrun_ratio",0.2390130512808
"WO-00648","B558","Elevator",-1.8225,0.426063030649168,0,0,0,0,"log_days_to_complete",0.53062825106217
"WO-00649","D380","Electrical",0.1775,-0.347570579734953,1,1,1,82.2047,"log_overrun_ratio",0.130510749280601
"WO-00649","D380","Electrical",0.1775,-0.347570579734953,1,1,1,82.2047,"log_days_to_complete",3.01553490085017
"WO-00650","D819","Plumbing",-0.8225,-0.804887664757478,0,0,0,0,"log_overrun_ratio",0.0624741185563712
"WO-00650","D819","Plumbing",-0.8225,-0.804887664757478,0,0,0,0,"log_days_to_complete",2.15176220325946
"WO-00651","A404","Elevator",-1.8225,0.589104489475316,0,0,0,0,"log_overrun_ratio",0.187786057902435
"WO-00651","A404","Elevator",-1.8225,0.589104489475316,0,0,0,0,"log_days_to_complete",1.30833281965018
"WO-00652","E544","HVAC",-1.8225,0.166068441512587,0,0,0,0,"log_overrun_ratio",0.206758597136901
"WO-00652","E544","HVAC",-1.8225,0.166068441512587,0,0,0,0,"log_days_to_complete",1.52605630349505
"WO-00653","A526","Fire Safety",-0.8225,-0.663478892281178,1,1,1,82.2008,"log_overrun_ratio",0.11125723745137
"WO-00653","A526","Fire Safety",-0.8225,-0.663478892281178,1,1,1,82.2008,"log_days_to_complete",1.02961941718116
"WO-00654","E934","Electrical",-1.8225,-0.300813264681118,1,1,1,82.2063,"log_overrun_ratio",0.0641941151483909
"WO-00654","E934","Electrical",-1.8225,-0.300813264681118,1,1,1,82.2063,"log_days_to_complete",0.470003629245736
"WO-00655","D846","Plumbing",-1.8225,-0.507464489658984,0,0,0,0,"log_overrun_ratio",0.188374885351562
"WO-00655","D846","Plumbing",-1.8225,-0.507464489658984,0,0,0,0,"log_days_to_complete",0.993251773010283
"WO-00656","A526","Structural",1.1775,0.804666151043746,1,1,1,82.2077,"log_overrun_ratio",0.242184979589643
"WO-00656","A526","Structural",1.1775,0.804666151043746,1,1,1,82.2077,"log_days_to_complete",2.96010509591084
"WO-00657","D380","Structural",-1.8225,1.08290867735418,1,1,1,82.2125,"log_overrun_ratio",0.167705766318304
"WO-00657","D380","Structural",-1.8225,1.08290867735418,1,1,1,82.2125,"log_days_to_complete",1.25276296849537
"WO-00658","B358","HVAC",-0.8225,0.381133531466549,0,0,0,0,"log_overrun_ratio",0.197877038262467
"WO-00658","B358","HVAC",-0.8225,0.381133531466549,0,0,0,0,"log_days_to_complete",2.26176309847379
"WO-00659","B409","HVAC",0.1775,0.769109032652175,1,1,1,82.2065,"log_overrun_ratio",0.141583229249655
"WO-00659","B409","HVAC",0.1775,0.769109032652175,1,1,1,82.2065,"log_days_to_complete",2.83321334405622
"WO-00660","E316","Electrical",0.1775,-0.237598125326608,1,1,1,82.2019,"log_overrun_ratio",0.0819655365334594
"WO-00660","E316","Electrical",0.1775,-0.237598125326608,1,1,1,82.2019,"log_days_to_complete",2.37954613413017
"WO-00661","B435","Elevator",2.1775,0.576053403532969,1,1,1,82.2125,"log_overrun_ratio",-0.00967247825209362
"WO-00661","B435","Elevator",2.1775,0.576053403532969,1,1,1,82.2125,"log_days_to_complete",4.37826958579617
"WO-00662","B558","Structural",0.1775,0.8106327624124,0,0,0,0,"log_overrun_ratio",0.19279700182972
"WO-00662","B558","Structural",0.1775,0.8106327624124,0,0,0,0,"log_days_to_complete",2.72785282839839
"WO-00663","D360","Fire Safety",-0.8225,-0.288438571755179,0,0,0,0,"log_overrun_ratio",0.0452368167530605
"WO-00663","D360","Fire Safety",-0.8225,-0.288438571755179,0,0,0,0,"log_days_to_complete",2.59525470695687
"WO-00664","E563","HVAC",-1.8225,0.0383028439624429,1,1,1,82.207,"log_overrun_ratio",0.168783802091853
"WO-00664","E563","HVAC",-1.8225,0.0383028439624429,1,1,1,82.207,"log_days_to_complete",1.02961941718116
"WO-00665","B558","HVAC",0.1775,0.668829532828655,0,0,0,0,"log_overrun_ratio",0.445375394537586
"WO-00665","B558","HVAC",0.1775,0.668829532828655,0,0,0,0,"log_days_to_complete",2.68102152871429
"WO-00666","D360","HVAC",-1.8225,0.550651842141463,0,0,0,0,"log_overrun_ratio",0.155209655344423
"WO-00666","D360","HVAC",-1.8225,0.550651842141463,0,0,0,0,"log_days_to_complete",0
"WO-00667","E544","Plumbing",1.1775,-1.17090607520129,0,0,0,0,"log_overrun_ratio",0.0527977941377826
"WO-00667","E544","Plumbing",1.1775,-1.17090607520129,0,0,0,0,"log_days_to_complete",1.09861228866811
"WO-00668","B105","HVAC",0.1775,0.245053118024911,1,1,1,82.2024,"log_overrun_ratio",0.00581955374553559
"WO-00668","B105","HVAC",0.1775,0.245053118024911,1,1,1,82.2024,"log_days_to_complete",3.42100000895834
"WO-00669","D640","Roofing",0.1775,0.239372724396905,0,0,0,0,"log_overrun_ratio",0.35988021773631
"WO-00669","D640","Roofing",0.1775,0.239372724396905,0,0,0,0,"log_days_to_complete",3.39114704580865
"WO-00670","D819","Roofing",2.1775,0.456729845800153,0,0,0,0,"log_overrun_ratio",0.271886898084673
"WO-00670","D819","Roofing",2.1775,0.456729845800153,0,0,0,0,"log_days_to_complete",2.61006979274201
"WO-00671","C285","HVAC",0.1775,0.265891050829543,0,0,0,0,"log_overrun_ratio",0.261884417143535
"WO-00671","C285","HVAC",0.1775,0.265891050829543,0,0,0,0,"log_days_to_complete",2.98061863574394
"WO-00672","E311","Plumbing",0.1775,-0.801906951790535,1,1,1,82.2075,"log_overrun_ratio",-0.236817408052266
"WO-00672","E311","Plumbing",0.1775,-0.801906951790535,1,1,1,82.2075,"log_days_to_complete",3.31418600467253
"WO-00673","D819","HVAC",1.1775,0.530224405471587,0,0,0,0,"log_overrun_ratio",-7.15008401653328e-05
"WO-00673","D819","HVAC",1.1775,0.530224405471587,0,0,0,0,"log_days_to_complete",3.36384159511839
"WO-00674","C252","Electrical",0.1775,0.0143563775062958,0,0,0,0,"log_overrun_ratio",0.0264985455388045
"WO-00674","C252","Electrical",0.1775,0.0143563775062958,0,0,0,0,"log_days_to_complete",2.99071973173045
"WO-00675","D288","Electrical",-0.8225,-0.0763123021635899,0,0,0,0,"log_overrun_ratio",0.148523811838538
"WO-00675","D288","Electrical",-0.8225,-0.0763123021635899,0,0,0,0,"log_days_to_complete",2.33214389523559
"WO-00676","E934","Electrical",0.1775,-0.320018215901099,1,1,1,82.2043,"log_overrun_ratio",0.21335819737981
"WO-00676","E934","Electrical",0.1775,-0.320018215901099,1,1,1,82.2043,"log_days_to_complete",3.10458667846607
"WO-00677","B887","Roofing",1.1775,0.25684192578087,1,1,1,82.2063,"log_overrun_ratio",0.164139418587537
"WO-00677","B887","Roofing",1.1775,0.25684192578087,1,1,1,82.2063,"log_days_to_complete",2.94443897916644
"WO-00678","D804","Structural",0.1775,0.728615923856117,1,1,1,82.2036,"log_overrun_ratio",0.319129281364604
"WO-00678","D804","Structural",0.1775,0.728615923856117,1,1,1,82.2036,"log_days_to_complete",3.12236492448736
"WO-00679","B818","Fire Safety",-1.8225,-0.665817456517889,1,1,1,82.2022,"log_overrun_ratio",0.246450814261638
"WO-00679","B818","Fire Safety",-1.8225,-0.665817456517889,1,1,1,82.2022,"log_days_to_complete",0
"WO-00680","A428","HVAC",1.1775,0.694754637623589,0,0,0,0,"log_overrun_ratio",0.359578853557478
"WO-00680","A428","HVAC",1.1775,0.694754637623589,0,0,0,0,"log_days_to_complete",2.86789890204411
"WO-00681","C252","Elevator",2.1775,0.601547570388965,0,0,0,0,"log_overrun_ratio",0.402248754609566
"WO-00681","C252","Elevator",2.1775,0.601547570388965,0,0,0,0,"log_days_to_complete",4.05004430332552
"WO-00682","B435","Roofing",1.1775,0.485235466081352,1,1,1,82.205,"log_overrun_ratio",-0.0952096128087747
"WO-00682","B435","Roofing",1.1775,0.485235466081352,1,1,1,82.205,"log_days_to_complete",3.56953269648137
"WO-00683","D492","HVAC",-1.8225,0.456618449081613,1,1,1,82.2016,"log_overrun_ratio",0.0688578154740232
"WO-00683","D492","HVAC",-1.8225,0.456618449081613,1,1,1,82.2016,"log_days_to_complete",0.587786664902119
"WO-00684","B816","Electrical",1.1775,-0.613850768889039,1,1,1,82.2049,"log_overrun_ratio",-0.00633662992030378
"WO-00684","B816","Electrical",1.1775,-0.613850768889039,1,1,1,82.2049,"log_days_to_complete",3.56671182013973
"WO-00685","B816","Plumbing",-1.8225,-0.618306156382371,1,1,1,82.2048,"log_overrun_ratio",-0.275228018151785
"WO-00685","B816","Plumbing",-1.8225,-0.618306156382371,1,1,1,82.2048,"log_days_to_complete",0.741937344729377
"WO-00686","B887","Roofing",-0.8225,0.389219045196182,1,0,0,0,"log_overrun_ratio",0.313821443240355
"WO-00686","B887","Roofing",-0.8225,0.389219045196182,1,0,0,0,"log_days_to_complete",1.3609765531356
"WO-00687","D492","Electrical",0.1775,-0.293285554954293,1,1,1,82.2085,"log_overrun_ratio",0.0354521106564537
"WO-00687","D492","Electrical",0.1775,-0.293285554954293,1,1,1,82.2085,"log_days_to_complete",2.69462718077007
"WO-00688","C453","Plumbing",1.1775,-1.15284906360113,0,0,0,0,"log_overrun_ratio",0.298928744181664
"WO-00688","C453","Plumbing",1.1775,-1.15284906360113,0,0,0,0,"log_days_to_complete",3.41444260841218
"WO-00689","B358","Electrical",-0.8225,-0.00500671233242045,0,0,0,0,"log_overrun_ratio",-0.0735391731716542
"WO-00689","B358","Electrical",-0.8225,-0.00500671233242045,0,0,0,0,"log_days_to_complete",1.54756250871601
"WO-00690","D804","Electrical",-1.8225,-0.254192923975696,1,1,1,82.2066,"log_overrun_ratio",0.12781720122885
"WO-00690","D804","Electrical",-1.8225,-0.254192923975696,1,1,1,82.2066,"log_days_to_complete",1.1314021114911
"WO-00691","C742","Plumbing",-1.8225,-1.0043526934828,1,1,1,82.2057,"log_overrun_ratio",0.0519064154759072
"WO-00691","C742","Plumbing",-1.8225,-1.0043526934828,1,1,1,82.2057,"log_days_to_complete",1.30833281965018
"WO-00692","B558","Elevator",1.1775,0.993582473272584,0,0,0,0,"log_overrun_ratio",0.0573102202398454
"WO-00692","B558","Elevator",1.1775,0.993582473272584,0,0,0,0,"log_days_to_complete",2.70136121295141
"WO-00693","B558","Structural",-0.8225,0.963271601741475,0,0,0,0,"log_overrun_ratio",0.263945488382471
"WO-00693","B558","Structural",-0.8225,0.963271601741475,0,0,0,0,"log_days_to_complete",2.2082744135228
"WO-00694","A924","HVAC",0.1775,0.332764195926638,1,0,0,0,"log_overrun_ratio",0.23639486942242
"WO-00694","A924","HVAC",0.1775,0.332764195926638,1,0,0,0,"log_days_to_complete",2.3887627892351
"WO-00695","B818","Electrical",1.1775,-0.170153682283125,1,1,1,82.2044,"log_overrun_ratio",0.0534748458943153
"WO-00695","B818","Electrical",1.1775,-0.170153682283125,1,1,1,82.2044,"log_days_to_complete",2.63905732961526
"WO-00696","B409","Fire Safety",-1.8225,-0.132897801450172,1,1,1,82.2076,"log_overrun_ratio",0.15474618822601
"WO-00696","B409","Fire Safety",-1.8225,-0.132897801450172,1,1,1,82.2076,"log_days_to_complete",1.1314021114911
"WO-00697","D804","HVAC",0.1775,0.93529744613913,1,1,1,82.2095,"log_overrun_ratio",-0.0249254670459966
"WO-00697","D804","HVAC",0.1775,0.93529744613913,1,1,1,82.2095,"log_days_to_complete",3.02529107579554
"WO-00698","D819","IT",0.1775,-0.150910502225246,0,0,0,0,"log_overrun_ratio",0.321269527601887
"WO-00698","D819","IT",0.1775,-0.150910502225246,0,0,0,0,"log_days_to_complete",2.99071973173045
"WO-00699","B409","Elevator",0.1775,0.77537273211434,1,1,1,82.2011,"log_overrun_ratio",0.0348852533841627
"WO-00699","B409","Elevator",0.1775,0.77537273211434,1,1,1,82.2011,"log_days_to_complete",2.77258872223978
"WO-00700","D230","HVAC",0.1775,0.38507751916727,0,0,0,0,"log_overrun_ratio",0.384238994739993
"WO-00700","D230","HVAC",0.1775,0.38507751916727,0,0,0,0,"log_days_to_complete",2.92852352386054
"WO-00701","D822","Electrical",0.1775,-0.559264349458505,0,0,0,0,"log_overrun_ratio",0.265513887032934
"WO-00701","D822","Electrical",0.1775,-0.559264349458505,0,0,0,0,"log_days_to_complete",3.2846635654062
"WO-00702","A375","Electrical",0.1775,-0.258674941949229,0,0,0,0,"log_overrun_ratio",0.301417882595395
"WO-00702","A375","Electrical",0.1775,-0.258674941949229,0,0,0,0,"log_days_to_complete",2.89037175789616
"WO-00703","A428","Elevator",-1.8225,0.700952375579169,0,0,0,0,"log_overrun_ratio",-0.0238874842396016
"WO-00703","A428","Elevator",-1.8225,0.700952375579169,0,0,0,0,"log_days_to_complete",1.22377543162212
"WO-00704","B558","HVAC",-0.8225,0.586624216511407,0,0,0,0,"log_overrun_ratio",0.170636858628341
"WO-00704","B558","HVAC",-0.8225,0.586624216511407,0,0,0,0,"log_days_to_complete",2.34180580614733
"WO-00705","E563","Plumbing",-0.8225,-1.20138819163982,1,1,1,82.2079,"log_overrun_ratio",-0.147963281017268
"WO-00705","E563","Plumbing",-0.8225,-1.20138819163982,1,1,1,82.2079,"log_days_to_complete",2.17475172148416
"WO-00706","E934","HVAC",0.1775,0.629271685569776,1,0,0,0,"log_overrun_ratio",0.332112256023453
"WO-00706","E934","HVAC",0.1775,0.629271685569776,1,0,0,0,"log_days_to_complete",3.07731226054641
"WO-00707","B816","Electrical",1.1775,0.040677916951795,1,1,1,82.2104,"log_overrun_ratio",0.318977317386438
"WO-00707","B816","Electrical",1.1775,0.040677916951795,1,1,1,82.2104,"log_days_to_complete",3.68386691229039
"WO-00708","A924","Roofing",-1.8225,0.165641608616941,1,1,1,82.2075,"log_overrun_ratio",0.345853437627924
"WO-00708","A924","Roofing",-1.8225,0.165641608616941,1,1,1,82.2075,"log_days_to_complete",1.02961941718116
"WO-00709","E252","Structural",-0.8225,0.666018494400781,1,1,1,82.2062,"log_overrun_ratio",0.238955826312775
"WO-00709","E252","Structural",-0.8225,0.666018494400781,1,1,1,82.2062,"log_days_to_complete",1.6094379124341
"WO-00710","C453","HVAC",-1.8225,0.745360574508899,0,0,0,0,"log_overrun_ratio",0.090607616768092
"WO-00710","C453","HVAC",-1.8225,0.745360574508899,0,0,0,0,"log_days_to_complete",1.43508452528932
"WO-00711","A726","HVAC",0.1775,0.683282371858565,0,0,0,0,"log_overrun_ratio",0.21033087712771
"WO-00711","A726","HVAC",0.1775,0.683282371858565,0,0,0,0,"log_days_to_complete",3.3357695763397
"WO-00712","A526","Electrical",0.1775,-0.391158145847822,1,0,0,0,"log_overrun_ratio",-0.0199487515760818
"WO-00712","A526","Electrical",0.1775,-0.391158145847822,1,0,0,0,"log_days_to_complete",2.09186406167839
"WO-00713","A404","Elevator",0.1775,0.683193558768229,0,0,0,0,"log_overrun_ratio",0.163340514179859
"WO-00713","A404","Elevator",0.1775,0.683193558768229,0,0,0,0,"log_days_to_complete",2.60268968544438
"WO-00714","D380","HVAC",0.1775,0.652594129173647,1,0,0,0,"log_overrun_ratio",0.195590079123511
"WO-00714","D380","HVAC",0.1775,0.652594129173647,1,0,0,0,"log_days_to_complete",2.9391619220656
"WO-00715","D380","Elevator",0.1775,0.780599137140243,1,1,1,82.2048,"log_overrun_ratio",0.0121943530593891
"WO-00715","D380","Elevator",0.1775,0.780599137140243,1,1,1,82.2048,"log_days_to_complete",2.68102152871429
"WO-00716","B409","HVAC",0.1775,0.0318919477188615,1,1,1,82.2102,"log_overrun_ratio",0.0787210987089775
"WO-00716","B409","HVAC",0.1775,0.0318919477188615,1,1,1,82.2102,"log_days_to_complete",2.88480071284671
"WO-00717","D492","Fire Safety",2.1775,-0.637860036592119,1,1,1,82.2022,"log_overrun_ratio",0.298044809759242
"WO-00717","D492","Fire Safety",2.1775,-0.637860036592119,1,1,1,82.2022,"log_days_to_complete",4.14630430115281
"WO-00718","B358","Fire Safety",0.1775,-0.834402916158368,0,0,0,0,"log_overrun_ratio",-0.174872522185564
"WO-00718","B358","Fire Safety",0.1775,-0.834402916158368,0,0,0,0,"log_days_to_complete",2.31253542384721
"WO-00719","B435","Elevator",1.1775,0.0445274513432476,1,1,1,82.2027,"log_overrun_ratio",0.112791680174957
"WO-00719","B435","Elevator",1.1775,0.0445274513432476,1,1,1,82.2027,"log_days_to_complete",2.41591377830105
"WO-00720","C453","Structural",2.1775,1.17919296141711,0,0,0,0,"log_overrun_ratio",0.380054376256639
"WO-00720","C453","Structural",2.1775,1.17919296141711,0,0,0,0,"log_days_to_complete",4.06560209335645
"WO-00721","E311","HVAC",-0.8225,0.292340980156519,1,0,0,0,"log_overrun_ratio",0.235277595546339
"WO-00721","E311","HVAC",-0.8225,0.292340980156519,1,0,0,0,"log_days_to_complete",2.50143595173921
"WO-00722","E311","Elevator",-1.8225,0.566348132893335,1,0,0,0,"log_overrun_ratio",0.273951199602028
"WO-00722","E311","Elevator",-1.8225,0.566348132893335,1,0,0,0,"log_days_to_complete",0.78845736036427
"WO-00723","C252","Roofing",0.1775,0.0317816640097934,0,0,0,0,"log_overrun_ratio",-0.0993709873958794
"WO-00723","C252","Roofing",0.1775,0.0317816640097934,0,0,0,0,"log_days_to_complete",2.35137525716348
"WO-00724","D846","Elevator",-0.8225,0.432388549370167,0,0,0,0,"log_overrun_ratio",-0.117951495715412
"WO-00724","D846","Elevator",-0.8225,0.432388549370167,0,0,0,0,"log_days_to_complete",2.04122032885964
"WO-00725","D513","Elevator",-1.8225,0.428233015823023,0,0,0,0,"log_overrun_ratio",0.167910081015923
"WO-00725","D513","Elevator",-1.8225,0.428233015823023,0,0,0,0,"log_days_to_complete",1.16315080980568
"WO-00726","D640","Fire Safety",-0.8225,-0.597343906616782,0,0,0,0,"log_overrun_ratio",-0.13129835006145
"WO-00726","D640","Fire Safety",-0.8225,-0.597343906616782,0,0,0,0,"log_days_to_complete",2.19722457733622
"WO-00727","D991","HVAC",-0.8225,0.253893391329306,0,0,0,0,"log_overrun_ratio",0.367847370095634
"WO-00727","D991","HVAC",-0.8225,0.253893391329306,0,0,0,0,"log_days_to_complete",2.17475172148416
"WO-00728","A726","Structural",-0.8225,0.189448725366942,0,0,0,0,"log_overrun_ratio",0.160531114969816
"WO-00728","A726","Structural",-0.8225,0.189448725366942,0,0,0,0,"log_days_to_complete",2.05412373369555
"WO-00729","A726","HVAC",0.1775,0.338406527847599,0,0,0,0,"log_overrun_ratio",0.0763762923712467
"WO-00729","A726","HVAC",0.1775,0.338406527847599,0,0,0,0,"log_days_to_complete",2.86220088092947
"WO-00730","B887","Fire Safety",-0.8225,-0.551295212508336,1,1,1,82.2042,"log_overrun_ratio",0.155867680041349
"WO-00730","B887","Fire Safety",-0.8225,-0.551295212508336,1,1,1,82.2042,"log_days_to_complete",2.37954613413017
"WO-00731","E316","Fire Safety",2.1775,-0.528183984828621,1,1,1,82.2039,"log_overrun_ratio",0.297918293838894
